source,title,page_id,revision_id,timestamp,contributor_ip,comment
Regjeringskontorene,Holmsbu,123521,832915,1146562378000,132.150.8.242,
Regjeringskontorene,Holmsbu,123521,832916,1146562395000,132.150.8.242,
Regjeringskontorene,Holmsbu,123521,832931,1146562754000,132.150.8.242,
Regjeringskontorene,Korpsnett Norge,124288,12433203,1369760107000,132.150.8.82,
Regjeringskontorene,Ellen Chr. Christiansen,125639,12239552,1365667655000,132.150.8.82,
Regjeringskontorene,Tora Aasland,125682,13084250,1397043653000,132.150.8.6,/* Andre verv */
Regjeringskontorene,Kirsan Iljumzjinov,128283,8276555,1296120521000,132.150.9.210,
Regjeringskontorene,Tata Steel Chess,128769,12376853,1368461324000,132.150.8.82,
Regjeringskontorene,Bruce Jenner,128819,11326009,1351527922000,132.150.8.82,Kilde: Engelsk Wikipedia
Regjeringskontorene,Galopp,129069,982096,1150592053000,132.150.226.76,/* Galopp hos hest */
Regjeringskontorene,Galopp,129069,982098,1150592136000,132.150.226.76,/* Galopp hos hest */
Regjeringskontorene,Galopp,129069,982100,1150592164000,132.150.226.76,/* Galopp hos hest */
Regjeringskontorene,Galopp,129069,982103,1150592227000,132.150.226.76,/* Galopp hos hest */
Regjeringskontorene,Galopp,129069,982105,1150592285000,132.150.226.76,/* Galopp hos hest */
Regjeringskontorene,Henrik Bull (arkitekt),130112,13083760,1397021920000,132.150.226.76,Klargjøring
Regjeringskontorene,John Anders Bjørkøy,132892,7044184,1272620288000,132.150.9.210,
Regjeringskontorene,Hans Kristian Eriksen,134247,13206032,1402341130000,132.150.226.76,
Regjeringskontorene,Hans Kristian Eriksen,134247,13206034,1402341176000,132.150.226.76,
Regjeringskontorene,Mal:FK Fyllingsdalen spillerstall,137094,5344356,1238743052000,132.150.8.242,
Regjeringskontorene,Hoffrangreglementet,137886,774247,1144829380000,132.150.8.242,
Stortinget,Hoffrangreglementet,137886,9575433,1320223044000,85.88.64.195,
Regjeringskontorene,Tony Crosland,138320,2113901,1176967841000,132.150.226.53,
Regjeringskontorene,Gordon Brown,138719,2113897,1176967776000,132.150.226.53,
Regjeringskontorene,Samuel Eto'o,141022,10042169,1328016541000,132.150.8.82,
Regjeringskontorene,Kringkastingsprisen,142511,11171447,1348148804000,132.150.8.82,/* Prisvinnere */
Regjeringskontorene,Wikipedia:Liste over artikler vi bør ha,142553,4389767,1222425327000,132.150.8.242,"/* Samfunnsvitere (filosofer, økonomer, historikere og tenkere) */"
Regjeringskontorene,Stor-Johan,142798,5536956,1242818164000,132.150.8.242,
Regjeringskontorene,Stor-Johan,142798,5536958,1242818242000,132.150.8.242,
Stortinget,Peter N. Myhre,145241,11283592,1350651204000,85.88.64.196,/* Bakgrunn */
Stortinget,Peter N. Myhre,145241,11283613,1350651564000,85.88.64.196,/* Politisk karriere */
Regjeringskontorene,Kristine Lunde-Borgersen,146548,11469622,1354789338000,132.150.8.82,
Regjeringskontorene,Diskusjon:Norges Røde Kors,152129,7920192,1289827474000,132.150.9.210,
Regjeringskontorene,Høst (band),153159,12961013,1392114259000,132.150.8.6,
Regjeringskontorene,Andreas Lie,153851,6678406,1265874525000,132.150.9.210,
Regjeringskontorene,Farvel til våpnene,153910,11845923,1362415615000,132.150.8.82,
Regjeringskontorene,David (Panama),153953,8699595,1303821484000,132.150.9.210,Oppdatert i tråd med engelsk wikipedia
Regjeringskontorene,Fruktsukker,157863,13064411,1396348913000,132.150.226.76,/* Isomeri */ Korr.
Regjeringskontorene,IFA,158492,8550550,1300807568000,132.150.9.210,
Regjeringskontorene,Liste over LHB-relaterte emner,160230,7493495,1281098929000,132.150.226.76,/* Q */
Regjeringskontorene,Liste over Oslos gater,160555,13063876,1396329692000,132.150.226.76,/* T */ Lenke til Tostrups gate
Regjeringskontorene,Liste over Oslos gater,160555,13063879,1396329845000,132.150.226.76,/* T */ Korr. Th. Kittelsens vei (manglet mellomrom)
Regjeringskontorene,Liste over Oslos gater,160555,13067812,1396505835000,132.150.226.76,/* W */ Wismargata (Ø for Barcode) tilføyd
Regjeringskontorene,Liste over Oslos gater,160555,13067813,1396505876000,132.150.226.76,/* R */ Rostockergata (S for Barcode) tilføyd
Regjeringskontorene,Liste over Oslos gater,160555,13075758,1396855232000,132.150.226.76,"/* F */ Falck Ytters plass (navn korrigert, jf. oppslag)"
Regjeringskontorene,Liste over Oslos gater,160555,13076090,1396862173000,132.150.226.76,/* O */ Lenke til Ole Fladagers gate
Regjeringskontorene,Liste over Oslos gater,160555,13078770,1396936003000,132.150.226.76,/* Historiske/bortregulerte gater (ufullstendig) */ Clemensallmenningen
Regjeringskontorene,Liste over Oslos gater,160555,13078778,1396937940000,132.150.226.76,/* Historiske/bortregulerte gater (ufullstendig) */ Vestre strete
Regjeringskontorene,Liste over Oslos gater,160555,13078780,1396938150000,132.150.226.76,/* Historiske/bortregulerte gater (ufullstendig) */ Nordre strete
Regjeringskontorene,Liste over Oslos gater,160555,13084342,1397046739000,132.150.226.76,/* L */ Linaaes gate (mellom Møllergata og Torggata)
Regjeringskontorene,Liste over Oslos gater,160555,13107505,1398170531000,132.150.226.76,/* B */ Lenke til Bryggegangen
Regjeringskontorene,Liste over Oslos gater,160555,13107526,1398171427000,132.150.226.76,/* F */ Fru Kroghs brygge (innskudd)
Regjeringskontorene,Liste over Oslos gater,160555,13108758,1398231755000,132.150.226.76,/* K */ Kanalen (på Tjuvholmen) satt inn
Regjeringskontorene,Liste over Oslos gater,160555,13108761,1398232873000,132.150.226.76,/* R */ Ragnar Kalheims plass (Aker brygge) satt inn
Regjeringskontorene,Liste over Oslos gater,160555,13108767,1398233428000,132.150.226.76,/* R */ Riggergangen satt inn
Regjeringskontorene,Liste over Oslos gater,160555,13108909,1398239370000,132.150.226.76,/* H */ Hospitalsgata satt inn
Regjeringskontorene,Liste over Oslos gater,160555,13164234,1400654324000,132.150.226.76,/* T */ Trelastgata satt inn
Regjeringskontorene,Liste over Oslos gater,160555,13220902,1402912442000,132.150.226.76,/* Historiske/bortregulerte gater (ufullstendig) */ Plankeveien satt inn
Regjeringskontorene,Liste over Oslos gater,160555,13220906,1402912504000,132.150.226.76,/* Historiske/bortregulerte gater (ufullstendig) */ Justering av kolonner
Regjeringskontorene,Liste over Oslos gater,160555,13220913,1402912641000,132.150.226.76,/* V */ Justering av kolonner
Regjeringskontorene,Liste over Oslos gater,160555,13220914,1402912692000,132.150.226.76,/* W */ Justering av kolonner
Regjeringskontorene,Liste over Oslos gater,160555,13220919,1402912879000,132.150.226.76,/* I */ Justering av kolonner
Regjeringskontorene,Liste over Oslos gater,160555,13220924,1402912988000,132.150.226.76,/* E */ Justering av kolonner
Regjeringskontorene,Liste over Oslos gater,160555,13220925,1402913072000,132.150.226.76,/* B */ Justering av kolonner
Regjeringskontorene,Liste over Oslos gater,160555,13220933,1402913539000,132.150.226.76,/* A */ Justering av kolonner
Regjeringskontorene,Liste over Oslos gater,160555,13220938,1402913678000,132.150.226.76,/* H */ Justering av kolonner
Regjeringskontorene,Liste over Oslos gater,160555,13220939,1402913775000,132.150.226.76,/* K */ Justering av kolonner
Regjeringskontorene,Liste over Oslos gater,160555,13220940,1402913852000,132.150.226.76,/* L */ Justering av kolonner
Regjeringskontorene,Liste over Oslos gater,160555,13220945,1402913993000,132.150.226.76,/* M */ Justering av kolonner
Regjeringskontorene,Liste over Oslos gater,160555,13220949,1402914075000,132.150.226.76,/* N */ Justering av kolonner
Regjeringskontorene,Liste over Oslos gater,160555,13220952,1402914241000,132.150.226.76,/* R */ Justering av kolonner
Regjeringskontorene,Liste over Oslos gater,160555,13220954,1402914388000,132.150.226.76,/* S */ Justering av kolonner
Regjeringskontorene,Liste over Oslos gater,160555,13220956,1402914471000,132.150.226.76,/* T */ Justering av kolonner
Regjeringskontorene,Liste over Oslos gater,160555,13231692,1403510870000,132.150.226.76,/* P */ Lenke på Peder Ankers vei
Regjeringskontorene,Liste over Oslos gater,160555,13233231,1403587148000,132.150.226.76,/* S */ Format rettet
Regjeringskontorene,Marius Helgå,160740,13245704,1404286251000,132.150.8.6,
Regjeringskontorene,Munchs gate (Oslo),161263,13147200,1399977732000,132.150.226.76,Lenker på tilstøtende
Regjeringskontorene,Khujand,161297,11277863,1350557171000,132.150.8.82,
Regjeringskontorene,Khujand,161297,11277865,1350557249000,132.150.8.82,
Regjeringskontorene,Erik Glosimodt,161700,13151428,1400147921000,132.150.226.76,Billedbredde justert
Regjeringskontorene,Sondre Bratland,161785,12076627,1364987174000,132.150.8.82,
Regjeringskontorene,Ulekjørka,162282,12968835,1392377582000,132.150.226.76,Kategori -> Revne stavkirker
Regjeringskontorene,Jack Straw,162535,2113900,1176967796000,132.150.226.53,
Regjeringskontorene,Jean M. Auel,162576,7859799,1288708655000,132.150.9.210,
Regjeringskontorene,Norsk rettsmuseum,162630,1172806,1156833778000,132.150.226.53,
Regjeringskontorene,Alberto Gilardino,163628,3828989,1211982187000,132.150.8.242,
Regjeringskontorene,Alberto Gilardino,163628,3828994,1211982271000,132.150.8.242,
Regjeringskontorene,Alberto Gilardino,163628,3829022,1211982549000,132.150.8.242,
Regjeringskontorene,Nord-Koreas atom- og rakettprogram,163812,1328286,1161004261000,132.150.226.53,/* Eksterne lenker: */
Regjeringskontorene,Diskusjon:Pål Atle Skjervengen,163861,987812,1150729161000,132.150.8.242,
Regjeringskontorene,Siri Lill Mannes,163943,12278088,1366379788000,132.150.8.82,
Regjeringskontorene,Live Nelvik,169858,11466822,1354715868000,132.150.8.82,
Regjeringskontorene,Stjørdalselva,169948,1045852,1152796114000,132.150.8.242,
Regjeringskontorene,Ole Vig videregående skole,169953,1045886,1152796760000,132.150.8.242,
Regjeringskontorene,Arild Svensgam,172890,9780749,1323182059000,132.150.8.82,/* De er døde – men lever i Oslo */
Regjeringskontorene,Kongeriket Nederlandene,173025,1880097,1172655283000,132.150.226.53,
Regjeringskontorene,Admiral Børresens vei (Oslo),173095,13109152,1398247747000,132.150.226.76,Lenker til tilstøtende
Regjeringskontorene,Østgaards gate (Oslo),173176,13234505,1403691096000,132.150.226.76,Lenkefiks
Regjeringskontorene,Svend Aspås,177049,11469252,1354776312000,132.150.226.76,
Regjeringskontorene,Anne Margrethe Hausken,178181,9923800,1325759169000,132.150.8.82,
Regjeringskontorene,Mariakirken i Oslo,178529,12968824,1392377387000,132.150.226.76,Kategori:Kirkeruiner
Regjeringskontorene,DS «Oster»,178696,5926406,1251274156000,132.150.8.242,
Regjeringskontorene,Oslo byleksikon,178910,13007961,1394091704000,132.150.226.76,Lenke til Bokhylla.no (nb.no)
Regjeringskontorene,Kategori:Meksikansk mat og drikke,179910,1137744,1155812738000,132.150.226.53,
Regjeringskontorene,Admiralitetet,179912,1137749,1155812772000,132.150.226.53,Omdirigerer til [[Admiralitet]]
Regjeringskontorene,Great Officers of State,179914,1137766,1155812882000,132.150.226.53,Omdirigerer til [[Riksembedsmann]]
Regjeringskontorene,Militärischer Abschirmdienst,181520,1152688,1156241139000,132.150.226.53,/* Eksterne lenker */
Regjeringskontorene,SAA,181523,1152697,1156241294000,132.150.226.53,Omdirigerer til [[South African Airways]]
Regjeringskontorene,South Africa Airways,181524,1152698,1156241308000,132.150.226.53,Omdirigerer til [[South African Airways]]
Regjeringskontorene,Arrondissement,182047,1156994,1156402339000,132.150.226.53,Omdirigerer til [[Arrondissement (Paris)]]
Stortinget,Tore Sandberg,183091,4533358,1224834754000,85.88.64.35,Lagt inn informasjon om Kilebygda-saken
Regjeringskontorene,Kristen Rivertz,183524,13086707,1397119710000,132.150.226.76,/* Virke som arkitekt */ Lenke til Frogner terrasse korrigert
Regjeringskontorene,Kriminalasylet i Trondheim,183657,1172804,1156833762000,132.150.226.53,
Regjeringskontorene,Michael Nesmith,186556,13192238,1401700698000,132.150.226.76,Korr.
Regjeringskontorene,Reprise (film),188313,3187725,1199978254000,132.150.226.76,
Regjeringskontorene,Reprise (film),188313,3216445,1200562488000,132.150.226.76,
Regjeringskontorene,Hennes Majestet den Gulblakke Hoppe,189285,1763051,1170270825000,132.150.8.242,
Regjeringskontorene,Hennes Majestet den Gulblakke Hoppe,189285,1763052,1170270840000,132.150.8.242,
Regjeringskontorene,Nilserudkleiva (Oslo),190385,13198541,1401966542000,132.150.226.76,Kongleveien-lenke
Regjeringskontorene,Ramnefjellsfossen,190903,11239693,1349701363000,132.150.8.82,
Regjeringskontorene,Ramnefjellsfossen,190903,11239710,1349701891000,132.150.8.82,
Regjeringskontorene,Diskusjon:Verdensdel,190917,1223281,1158326038000,132.150.226.53,
Regjeringskontorene,Year of the Horse,191319,1973506,1174312505000,132.150.8.242,/* Spileliste albumet ''Year of the Horse'': */
Regjeringskontorene,Lena Hjelm-Wallén,191577,2113907,1176967948000,132.150.226.53,
Regjeringskontorene,Thomas Bodström,192375,2113910,1176967980000,132.150.226.53,
Regjeringskontorene,Einar Håndlykken,195292,10903262,1342605687000,132.150.8.82,
Regjeringskontorene,Fotballklubben Arendal,196313,4251921,1219994224000,132.150.8.242,/* Spillere med egen artikkel på Wikipedia */
Regjeringskontorene,Fotballklubben Arendal,196313,4251924,1219994242000,132.150.8.242,/* Spillere med egen artikkel på Wikipedia */
Regjeringskontorene,Diskusjon:Konspirasjonsteorier om 11. september,197567,1848856,1172046200000,132.150.8.242,/* Redigeringer og antisemittisme */
Regjeringskontorene,Diskusjon:Konspirasjonsteorier om 11. september,197567,1848857,1172046228000,132.150.8.242,/* Redigeringer og antisemittisme */
Regjeringskontorene,Diskusjon:Konspirasjonsteorier om 11. september,197567,1848860,1172046262000,132.150.8.242,/* Redigeringer og antisemittisme */
Regjeringskontorene,Fredrik Reinfeldts regjering,201707,1328290,1161004320000,132.150.226.53,/* Eksterne lenker */
Regjeringskontorene,Liste over kirker i Vest-Agder,202546,12975010,1392638709000,132.150.226.76,Bilde av Vennesla kirke
Regjeringskontorene,Liste over kirker i Buskerud,202550,12828082,1387203680000,132.150.226.76,Koordinater for kirkene i Drammen
Regjeringskontorene,Liste over kirker i Buskerud,202550,12975040,1392639946000,132.150.226.76,Bilde av riktig kirke for Hole (var Hol gamle)
Regjeringskontorene,Liste over kirker i Oppland,202598,12974959,1392637213000,132.150.226.76,Bilde av Fåvangfjellet sportskapell
Regjeringskontorene,Liste over kirker i Oslo,202611,13210342,1402557543000,132.150.226.76,Gater og lenker
Regjeringskontorene,Liste over kirker i Oslo,202611,13210348,1402557912000,132.150.226.76,Korrekt lenke for Hjaltlandsgata
Regjeringskontorene,Liste over kirker i Sogn og Fjordane,202614,13136135,1399475234000,132.150.226.76,"Format retter for St. Olaf-rad, slik at bilde synes"
Regjeringskontorene,Liste over kirker i Telemark,202615,12933695,1390977976000,132.150.226.76,"Oslo katolske bispedømme, ikke Agder og Telemark, for Vår frue i Porsgrunn"
Regjeringskontorene,Kategori:Irske ministre,202812,2113886,1176967613000,132.150.226.53,
Regjeringskontorene,Lund-rapporten,203767,10898382,1342507605000,132.150.8.82,/* Rapportens innhold */
Regjeringskontorene,Dag-Eilev Fagermo,204368,7236318,1275906451000,132.150.9.210,
Regjeringskontorene,Muhammad Yunus,205340,1316620,1160733257000,132.150.226.53,
Regjeringskontorene,Muhammad Yunus,205340,1316621,1160733268000,132.150.226.53,
Regjeringskontorene,Muhammad Yunus,205340,1316627,1160733297000,132.150.226.53,
Regjeringskontorene,Muhammad Yunus,205340,1316642,1160733434000,132.150.226.53,
Regjeringskontorene,Muhammad Yunus,205340,1316659,1160733513000,132.150.226.53,/* Grunnleggingen av Grameen Bank */
Regjeringskontorene,Grameen Bank,205342,1316670,1160733578000,132.150.226.53,
Regjeringskontorene,Kategori:Bangladeshere,205375,1316665,1160733537000,132.150.226.53,
Regjeringskontorene,Mikrolån,205377,1316675,1160733599000,132.150.226.53,Omdirigerer til [[Mikrokreditt]]
Regjeringskontorene,Olav Bjortomt,206056,9634520,1320654610000,132.150.8.82,
Regjeringskontorene,Georg Fredrik Rieber-Mohn,206089,7633753,1283847378000,132.150.89.35,
Regjeringskontorene,Inger Stolt-Nielsen,206617,12348192,1367478366000,132.150.8.82,
Regjeringskontorene,Cecilia Stegö Chilo,206781,1328283,1161004132000,132.150.226.53,Omdirigerer til [[Cecilia Stegö Chilò]]
Regjeringskontorene,Diskusjon:Hypotyreose,210200,13118140,1398685594000,132.150.226.65,Nytt avsnitt: /* Påstander som bør kildebelegges: */
Regjeringskontorene,Jørund Leknes,210457,5029849,1233068940000,132.150.8.242,
Regjeringskontorene,Scrabble,212362,11164927,1347969453000,132.150.8.82,/* NM i Scrabble */
Regjeringskontorene,Scrabble,212362,12513626,1372665406000,132.150.8.82,/* NM i Scrabble */
Regjeringskontorene,Noratom,214556,2881320,1193299287000,132.150.226.53,/* Historie */
Regjeringskontorene,Noratom,214556,2881326,1193299338000,132.150.226.53,/* Noratom-Norcontrol */
Regjeringskontorene,Karl Seglem,217588,3491962,1205845169000,132.150.8.242,"""fiolinist"" er en som spiller fiolin. H. Høgemo spiller hardingfele, ergo blir ""fiolinist"" galt."
Regjeringskontorene,Ludvig Karlsen,218904,5413589,1240238451000,132.150.8.242,
Regjeringskontorene,Ludvig Karlsen,218904,5453473,1241077934000,132.150.8.242,
Regjeringskontorene,Ludvig Karlsen,218904,5483206,1241616198000,132.150.8.242,
Regjeringskontorene,Ludvig Karlsen,218904,5483212,1241616393000,132.150.8.242,/* Oppvekst og unge år */
Regjeringskontorene,Mobil innsats,219632,1413791,1162984280000,132.150.226.53,
Regjeringskontorene,Mobil innsats,219632,1413799,1162984388000,132.150.226.53,
Regjeringskontorene,Mobil innsats,219632,1413809,1162984642000,132.150.226.53,
Stortinget,Trond Blindheim,219869,5103961,1234258375000,85.88.64.35,
Stortinget,Karin Yrvin,221427,2316235,1180947155000,85.88.64.35,/* Utvalgte Artikler */
Stortinget,Karin Yrvin,221427,2316458,1180954138000,85.88.64.35,/* Utvalgte Artikler */
Stortinget,Karin Yrvin,221427,2319733,1181031687000,85.88.64.35,
Stortinget,Karin Yrvin,221427,2320190,1181040022000,85.88.64.35,
Stortinget,Karin Yrvin,221427,11219502,1349254464000,85.88.64.196,
Stortinget,Karin Yrvin,221427,11219505,1349254554000,85.88.64.196,
Stortinget,Karin Yrvin,221427,11219506,1349254573000,85.88.64.196,
Stortinget,Karin Yrvin,221427,11219507,1349254605000,85.88.64.196,
Regjeringskontorene,SHV,221489,1413800,1162984409000,132.150.226.53,Omdirigerer til [[Sjøheimevernet]]
Regjeringskontorene,Robert Gates,221759,2113855,1176967306000,132.150.226.53,
Regjeringskontorene,Heimevernsungdommen,227610,1952671,1173960082000,132.150.8.242,/* Kontroverser */
Regjeringskontorene,Heimevernsungdommen,227610,1952681,1173960191000,132.150.8.242,/* Lenker */
Regjeringskontorene,Statens utlendingskontor,228325,1442754,1163577394000,132.150.226.53,Omdirigerer til [[Utlendingsdirektoratet]]
Regjeringskontorene,Sentralpasskontoret,228327,1442756,1163577408000,132.150.226.53,Omdirigerer til [[Utlendingsdirektoratet]]
Stortinget,Stig Holmås,228355,8559116,1300979774000,85.88.64.196,/* Bibliografi */
Regjeringskontorene,Heide-Steen,232812,3991008,1215083981000,132.150.8.242,
Regjeringskontorene,Heide-Steen,232812,3991011,1215084053000,132.150.8.242,
Regjeringskontorene,Dan Børge Akerø,233002,9362560,1316270884000,132.150.8.82,/* TV-opptredener som programleder */
Regjeringskontorene,Dan Børge Akerø,233002,9362569,1316271027000,132.150.8.82,/* 2000-tallet og ny suksess */
Regjeringskontorene,Dan Børge Akerø,233002,11642485,1358319217000,132.150.8.82,/* TV-opptredener som programleder */
Regjeringskontorene,Eiendomsskatt,234189,7867403,1288870867000,132.150.8.242,
Regjeringskontorene,Eplemost,234287,1792627,1170837413000,132.150.226.76,
Regjeringskontorene,Eplemost,234287,1792638,1170837575000,132.150.226.76,
Regjeringskontorene,Eplemost,234287,1792641,1170837603000,132.150.226.76,
Regjeringskontorene,Torill Skytte,236300,8429820,1298750881000,132.150.9.210,
Regjeringskontorene,Monrads gate (Oslo),237791,13162370,1400572090000,132.150.226.76,"Fjerner ""Botanisk hage"" fra tilstøtende (ikke gate; tross alt omtalt i teksten med lenke)"
Regjeringskontorene,Delområde,241949,13222304,1402999691000,132.150.226.76,
Regjeringskontorene,Kurt Maflin,243098,7240910,1275979246000,132.150.9.210,
Regjeringskontorene,Dagsnytt Atten,243164,12895786,1389688891000,132.150.8.83,
Regjeringskontorene,Jamie Cullum,243715,9220952,1313597258000,132.150.9.210,
Regjeringskontorene,Mads Henry Andenæs,244245,1763061,1170270990000,132.150.8.242,
Stortinget,Runar Døving,244788,5134352,1234879647000,85.88.64.35,
Stortinget,Runar Døving,244788,5143931,1235046218000,85.88.64.35,
Regjeringskontorene,Valentin Karlsen,245280,5453455,1241077721000,132.150.8.242,
Regjeringskontorene,Valentin Karlsen,245280,5453461,1241077773000,132.150.8.242,
Regjeringskontorene,Valentin Karlsen,245280,5453462,1241077811000,132.150.8.242,
Regjeringskontorene,Abid Raja,247806,11826044,1361942237000,132.150.226.76,
Regjeringskontorene,Barcelona internasjonale lufthavn,249335,9276727,1314692131000,132.150.8.82,
Regjeringskontorene,Én Verden,250662,10021665,1327648708000,132.150.226.76,/* Rådet */
Regjeringskontorene,Kirkeminister,251395,1612940,1167310936000,132.150.226.53,Omdirigerer til [[Minister]]
Regjeringskontorene,Handelsminister,251396,1612941,1167310953000,132.150.226.53,Omdirigerer til [[Minister]]
Regjeringskontorene,Innenriksminister,251397,1612945,1167310967000,132.150.226.53,Omdirigerer til [[Minister]]
Regjeringskontorene,Helseminister,251398,1612947,1167310997000,132.150.226.53,Omdirigerer til [[Minister]]
Regjeringskontorene,Sosialminister,251399,1612949,1167311013000,132.150.226.53,Omdirigerer til [[Minister]]
Regjeringskontorene,Arbeidsminister,251400,1612952,1167311029000,132.150.226.53,Omdirigerer til [[Minister]]
Regjeringskontorene,Forsvarsminister,251401,1612954,1167311071000,132.150.226.53,Omdirigerer til [[Minister]]
Regjeringskontorene,Transportminister,251402,1612960,1167311107000,132.150.226.53,Omdirigerer til [[Minister]]
Regjeringskontorene,Næringsminister,251403,1612962,1167311123000,132.150.226.53,Omdirigerer til [[Minister]]
Regjeringskontorene,Landbruksminister,251404,1612966,1167311144000,132.150.226.53,Omdirigerer til [[Minister]]
Regjeringskontorene,Jordbruksminister,251405,1612970,1167311158000,132.150.226.53,Omdirigerer til [[Minister]]
Regjeringskontorene,Fiskeriminister,251406,1612971,1167311173000,132.150.226.53,Omdirigerer til [[Minister]]
Regjeringskontorene,Energiminister,251407,1612972,1167311186000,132.150.226.53,Omdirigerer til [[Minister]]
Regjeringskontorene,Northern Mariana Islands,251439,1613219,1167315180000,132.150.226.53,Omdirigerer til [[Nord-Marianene]]
Regjeringskontorene,Ketil Lund,251519,8308919,1296654321000,132.150.9.210,
Regjeringskontorene,Mina Gerhardsen,251668,10046687,1328103773000,132.150.8.82,
Regjeringskontorene,Mina Gerhardsen,251668,10046689,1328103798000,132.150.8.82,
Stortinget,Håkon Haugli,252360,8423909,1298638877000,85.88.64.195,
Stortinget,Håkon Haugli,252360,11092045,1346417517000,85.88.64.195,
Stortinget,Håkon Haugli,252360,11092056,1346417580000,85.88.64.195,
Stortinget,Håkon Haugli,252360,12000749,1363882448000,85.88.64.198,
Regjeringskontorene,Sunde,252734,8771933,1305296331000,132.150.9.210,/* Personer med Sunde som etternavn */
Regjeringskontorene,Madeleine Albright,255150,2113868,1176967412000,132.150.226.53,
Regjeringskontorene,Sentrum (Oslo),256345,12994272,1393512841000,132.150.226.76,Schaandorffs plass
Regjeringskontorene,Sentrum (Oslo),256345,12994275,1393512873000,132.150.226.76,Trykkleif...
Regjeringskontorene,Alanya,256476,7316598,1277447811000,132.150.9.210,
Regjeringskontorene,Brunstad Christian Church,257052,8648547,1302685823000,132.150.226.76,/* Utviklingen i Norge */
Regjeringskontorene,Noradrenalin,257432,12990816,1393401032000,132.150.8.6,"endret anglisismen ""hjerterate"" til ""puls"""
Regjeringskontorene,Bendik Rugaas,258468,2356210,1181850444000,132.150.226.76,
Regjeringskontorene,Bendik Rugaas,258468,9904429,1325516588000,132.150.8.82,/* Karriere */
Regjeringskontorene,IPhone,258515,5667062,1245333219000,132.150.8.242,Fjernet dobbel oppføring av ord og endret tilvirket til det bedre norske ordet produsert
Regjeringskontorene,IPhone,258515,5667071,1245333376000,132.150.8.242,
Regjeringskontorene,Kategori:KrF-statsråder,259315,2113835,1176967140000,132.150.226.53,
Regjeringskontorene,Operasjon Polar Bear VI,259443,1673173,1168524673000,132.150.8.242,"Ny side: Da krigslykken snudde og de tyske styrkene måtte begynne å trekke seg tilbake, tok de i bruk ”den brente jords taktikk”, for å hindre de fremrykkende styrker. Dette skjedde overalt, ..."
Regjeringskontorene,Operasjon Polar Bear VI,259443,1673187,1168524718000,132.150.8.242,
Regjeringskontorene,Ermebånd,259483,1673516,1168528148000,132.150.226.53,Omdirigerer til [[Ermeholder]]
Regjeringskontorene,Sivilarkitekt,260898,7026485,1272272158000,132.150.9.210,/* Utdanningen */
Regjeringskontorene,Diskusjon:Hans Olav Lahlum,263170,12405461,1369233134000,132.150.8.82,/* Billedbruk */
Regjeringskontorene,Joburg,263281,1700503,1169125035000,132.150.226.53,Omdirigerer til [[Johannesburg]]
Regjeringskontorene,Oslo Pistolklubb,265254,4961906,1232099809000,132.150.8.242,
Regjeringskontorene,Oslo Pistolklubb,265254,4961914,1232099992000,132.150.8.242,
Regjeringskontorene,Oslopakke 3,265681,5266724,1237306709000,132.150.8.242,
Regjeringskontorene,OPD,266147,1722400,1169632408000,132.150.226.53,Omdirigerer til [[Oslo politidistrikt]]
Regjeringskontorene,Oslo politikammer,266148,1722401,1169632424000,132.150.226.53,Omdirigerer til [[Oslo politidistrikt]]
Regjeringskontorene,Kykladene,268970,12468058,1370863938000,132.150.8.82,
Regjeringskontorene,Øvrevoll Galoppbane,270746,1761562,1170245750000,132.150.8.242,Ny side: Øvrevoll galoppbane er norges eneste galoppbane lokalisert på [[Jar]] i [[Bærum]]. Den ble åpnet [[26. juni]] [[1932]] med [[Haakon VII|Kong Haakon VII]] og [[Dronning Maud]] tilstede. ...
Regjeringskontorene,NAV,282978,11493446,1355306965000,132.150.8.82,/* Organisasjon */
Regjeringskontorene,NAV,282978,11493451,1355307033000,132.150.8.82,/* Historie */
Regjeringskontorene,NAV,282978,11493455,1355307107000,132.150.8.82,
Regjeringskontorene,NAV,282978,11493456,1355307141000,132.150.8.82,
Regjeringskontorene,NAV,282978,11493462,1355307222000,132.150.8.82,/* Organisasjon */
Regjeringskontorene,Liste over militære forkortelser,285735,10991787,1344435008000,132.150.8.82,/* C */
Regjeringskontorene,Liste over militære forkortelser,285735,10991803,1344435353000,132.150.8.82,/* P */
Stortinget,Tore Aksel Voldberg,289189,2681285,1189087048000,85.88.64.35,
Regjeringskontorene,Kategori:Norske forsvarsministre,290215,2113847,1176967240000,132.150.226.53,
Regjeringskontorene,Kategori:Ap-statsråder,290221,2113832,1176967099000,132.150.226.53,
Regjeringskontorene,Kategori:NS-statsråder,290226,2113836,1176967147000,132.150.226.53,
Regjeringskontorene,Kategori:Norske utenriksministre,290350,2113859,1176967329000,132.150.226.53,
Regjeringskontorene,Kategori:Sp-statsråder,290396,2113840,1176967168000,132.150.226.53,
Regjeringskontorene,Kategori:SV-statsråder,290495,2113842,1176967181000,132.150.226.53,
Regjeringskontorene,Ibid,290502,1908893,1173192623000,132.150.8.242,"Ny side: Ibid. (Latin, forkortelse for ""ibidem"", ""på samme sted"") er et begrep som brukes i fot- eller sluttnoter for å angi at sitatet er hentet fra det foregående refererte verk.   Betydningen ..."
Regjeringskontorene,Ibid,290502,1941616,1173798885000,132.150.8.242,
